2025-11-19 17:05:00.770 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:20.729 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 成功
2025-11-20 10:33:20.729 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:20.729 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1307377815246582
2025-11-20 10:33:46.869 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:47.502 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:47.502 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:47.503 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:47.506 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:47.506 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:47.507 | INFO     | yaml_check.validator:validate_value_types:445 | ✅ E101 验证通过：所有字段类型正确
2025-11-20 10:33:47.508 | INFO     | yaml_check.validator:validate_value_ranges:467 | ✅ E102 验证通过：值范围合法
2025-11-20 10:33:47.508 | SUCCESS  | yaml_check.validator:validate:545 | ========== ✅ 所有验证通过 ==========
2025-11-20 10:33:47.508 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 成功
2025-11-20 10:33:47.508 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:47.508 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.6390416622161865
2025-11-20 10:33:52.867 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/config.py changed, reloading.
2025-11-20 10:33:54.990 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/config.py changed, reloading.
2025-11-20 10:33:56.815 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:56.956 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:56.957 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:56.957 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:56.962 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:56.963 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:56.963 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:56.964 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:56.964 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:56.965 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:56.965 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:56.965 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:56.966 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.15095114707946777
2025-11-20 10:33:57.737 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:57.910 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:57.910 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:57.911 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:57.914 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:57.914 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:57.915 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:57.915 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:57.915 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:57.915 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:57.916 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:57.916 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:57.916 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.17898988723754883
2025-11-20 10:33:58.473 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:58.605 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:58.605 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:58.606 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:58.609 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:58.609 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:58.610 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:58.610 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:58.610 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:58.611 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:58.611 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:58.611 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:58.611 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13846611976623535
2025-11-20 10:33:58.637 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:58.754 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:58.754 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:58.755 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:58.758 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:58.758 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:58.759 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:58.759 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:58.759 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:58.760 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:58.760 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:58.761 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:58.761 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12436652183532715
2025-11-20 10:33:58.789 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:58.911 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:58.912 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:58.912 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:58.915 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:58.916 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:58.917 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:58.917 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:58.917 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:58.917 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:58.918 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:58.918 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:58.918 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12871599197387695
2025-11-20 10:33:58.927 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.050 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.050 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.050 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.054 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.054 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.055 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.055 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.055 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.056 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.056 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.056 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.057 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1291053295135498
2025-11-20 10:33:59.074 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.210 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.210 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.211 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.214 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.214 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.215 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.215 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.216 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.218 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.218 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.218 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.221 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.221 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.14725446701049805
2025-11-20 10:33:59.341 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.342 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.342 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.345 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.346 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.347 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.347 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.347 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.348 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.348 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.349 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.349 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13149523735046387
2025-11-20 10:33:59.539 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.644 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.681 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.682 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.682 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.686 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.686 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.687 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.687 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.687 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.688 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.688 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.689 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.689 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1504209041595459
2025-11-20 10:33:59.779 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.779 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.780 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.785 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.786 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.787 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.787 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.787 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.788 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.789 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.789 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.790 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.14595794677734375
2025-11-20 10:33:59.793 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.924 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:33:59.942 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:33:59.943 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:33:59.943 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:33:59.946 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:33:59.947 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:33:59.947 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:33:59.948 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:33:59.948 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:33:59.949 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:33:59.949 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:33:59.949 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:33:59.949 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.15619993209838867
2025-11-20 10:34:00.053 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:34:00.054 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:34:00.054 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:34:00.057 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:34:00.058 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:34:00.058 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:34:00.059 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:34:00.059 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:34:00.060 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:34:00.060 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:34:00.060 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:34:00.060 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13607358932495117
2025-11-20 10:34:00.118 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:34:00.241 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:34:00.277 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:34:00.277 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:34:00.278 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:34:00.281 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:34:00.282 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:34:00.282 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:34:00.282 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:34:00.283 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:34:00.283 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:34:00.284 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:34:00.284 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:34:00.284 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.16621804237365723
2025-11-20 10:34:00.355 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:34:00.403 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:34:00.404 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:34:00.404 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:34:00.407 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:34:00.408 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:34:00.409 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:34:00.409 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:34:00.409 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:34:00.410 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:34:00.410 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:34:00.410 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:34:00.411 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.17019391059875488
2025-11-20 10:34:00.458 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:34:00.488 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:34:00.489 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:34:00.489 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:34:00.493 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:34:00.494 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:34:00.494 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 2] 类型错误，期望 string，实际 int
2025-11-20 10:34:00.494 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 失败
2025-11-20 10:34:00.495 | WARNING  | yaml_check.views:validate_yaml:69 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 2]. Expected string, got int
2025-11-20 10:34:00.496 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 8 行（同行格式）
2025-11-20 10:34:00.496 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 8, key: hardware.machines.id
2025-11-20 10:34:00.497 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:34:00.497 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.14212608337402344
